"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
420,240,"UKR","Ukraine",17,"Odessa",420,"Tarutyns'kyi","Raion","District",NA,"Tarutynskyi"
421,240,"UKR","Ukraine",17,"Odessa",421,"Tatarbunars'kyi","Raion","District",NA,"Tatarbunarskyi"
422,240,"UKR","Ukraine",17,"Odessa",422,"Velykomykhailivs'kyi","Raion","District",NA,"Velykomyhaylivsky"
423,240,"UKR","Ukraine",18,"Poltava",423,"Chornukhyns'kyi","Raion","District",NA,"Chornuskyi"
424,240,"UKR","Ukraine",18,"Poltava",424,"Chutivs'kyi","Raion","District",NA,"Chutovskyi"
425,240,"UKR","Ukraine",18,"Poltava",425,"Dykans'kyi","Raion","District",NA,"Dykanskyi"
426,240,"UKR","Ukraine",18,"Poltava",426,"Hadiats'kyi","Raion","District",NA,"Gadyatskyi-Pol"
427,240,"UKR","Ukraine",18,"Poltava",427,"Hlobyns'kyi","Raion","District",NA,"Globinskyi-Pol"
428,240,"UKR","Ukraine",18,"Poltava",428,"Hrebinkivs'kyi","Raion","District",NA,"Grebinkivskyi"
429,240,"UKR","Ukraine",18,"Poltava",429,"Karlivs'kyi","Raion","District",NA,"Karlivskyi"
430,240,"UKR","Ukraine",18,"Poltava",430,"Khorol's'kyi","Raion","District",NA,"Horolskyi"
431,240,"UKR","Ukraine",18,"Poltava",431,"Kobeliats'kyi","Raion","District",NA,"Kobelyatskyi"
432,240,"UKR","Ukraine",18,"Poltava",432,"Komsomol's'ka","Mis'ka Rada","Mis'ka Rada",NA,"Komsomolsk-Pol"
433,240,"UKR","Ukraine",18,"Poltava",433,"Kotelevs'kyi","Raion","District",NA,"Kotelvskyi"
434,240,"UKR","Ukraine",18,"Poltava",434,"Kozel'shchyns'kyi","Raion","District",NA,"Kozelschynskyi"
435,240,"UKR","Ukraine",18,"Poltava",435,"Kremenchuts'ka","Misto","City",NA,"Kremenchug-Pol"
436,240,"UKR","Ukraine",18,"Poltava",436,"Kremenchuts'kyi","Raion","District",NA,"Kremenchutskyi"
437,240,"UKR","Ukraine",18,"Poltava",437,"Lokhvyts'kyi","Raion","District",NA,"Lohvytskyi"
438,240,"UKR","Ukraine",18,"Poltava",438,"Lubens'ka","Misto","City",NA,NA
439,240,"UKR","Ukraine",18,"Poltava",439,"Lubens'kyi","Raion","District",NA,"Lubenskyi"
440,240,"UKR","Ukraine",18,"Poltava",440,"Mashivs'kyi","Raion","District",NA,"Mashivskyi"
441,240,"UKR","Ukraine",18,"Poltava",441,"Myrhorods'kyi","Raion","District",NA,"Myrgorodskyi"
442,240,"UKR","Ukraine",18,"Poltava",442,"Novosanzhars'kyi","Raion","District",NA,"Novosanzharskyi"
443,240,"UKR","Ukraine",18,"Poltava",443,"Orzhyts'kyi","Raion","District",NA,"Orzhytskyi"
444,240,"UKR","Ukraine",18,"Poltava",444,"Poltavs'ka","Misto","City",NA,"Poltava"
445,240,"UKR","Ukraine",18,"Poltava",445,"Poltavs'kyi","Raion","District",NA,"Poltavskyi"
446,240,"UKR","Ukraine",18,"Poltava",446,"Pyriatyns'kyi","Raion","District",NA,"Piryatinskyi"
447,240,"UKR","Ukraine",18,"Poltava",447,"Reshetylivs'kyi","Raion","District",NA,"Reshetylivskyi"
448,240,"UKR","Ukraine",18,"Poltava",448,"Semenivs'kyi","Raion","District",NA,"Semenivskyi"
449,240,"UKR","Ukraine",18,"Poltava",449,"Shyshats'kyi","Raion","District",NA,"Shyshatskyi"
450,240,"UKR","Ukraine",18,"Poltava",450,"Velykobahachans'kyi","Raion","District",NA,"Velykobagatskyi"
451,240,"UKR","Ukraine",18,"Poltava",451,"Zin'kivs'kyi","Raion","District",NA,"Zinkivskyi"
452,240,"UKR","Ukraine",19,"Rivne",452,"Bereznivs'kyi","Raion","District",NA,"Bereznyatskyi"
453,240,"UKR","Ukraine",19,"Rivne",453,"Demydiv's'kyi","Raion","Raion",NA,"Demydivskyi"
454,240,"UKR","Ukraine",19,"Rivne",454,"Dubens'kyi","Raion","District",NA,"Dubenskyi"
455,240,"UKR","Ukraine",19,"Rivne",455,"Dubnivs'ka","Misto","City",NA,"Dubno"
456,240,"UKR","Ukraine",19,"Rivne",456,"Dubrovyts'kyi","Raion","District",NA,"Dubrovytskyi"
457,240,"UKR","Ukraine",19,"Rivne",457,"Hoshchans'kyi","Raion","District",NA,"Goschanskyi"
458,240,"UKR","Ukraine",19,"Rivne",458,"Korets'kyi","Raion","District",NA,"Koretskyi"
459,240,"UKR","Ukraine",19,"Rivne",459,"Kostopil's'kyi","Raion","District",NA,"Kostopilskyi"
460,240,"UKR","Ukraine",19,"Rivne",460,"Mlynivs'kyi","Raion","Raion",NA,"Mlynivskyi"
461,240,"UKR","Ukraine",19,"Rivne",461,"Ostroz'kyi","Raion","District",NA,"Ostrozkyi-Riv"
462,240,"UKR","Ukraine",19,"Rivne",462,"Radyvylivs'kyi","Raion","District",NA,"Radyvylivskyi"
463,240,"UKR","Ukraine",19,"Rivne",463,"Rivnens'ka","Misto","City",NA,"Rivne"
464,240,"UKR","Ukraine",19,"Rivne",464,"Rivnens'kyi","Raion","District",NA,"Rivnenskyi"
465,240,"UKR","Ukraine",19,"Rivne",465,"Rokytnivs'kyi","Raion","District",NA,"Rokytnyanskyi-Riv"
466,240,"UKR","Ukraine",19,"Rivne",466,"Sarnens'kyi","Raion","District",NA,"Sarnenskyi"
467,240,"UKR","Ukraine",19,"Rivne",467,"Volodymyrets'kyi","Raion","District",NA,"Volodymyretskyi"
468,240,"UKR","Ukraine",19,"Rivne",468,"Zarichnens'kyi","Raion","District",NA,"Zarichnenskyi"
469,240,"UKR","Ukraine",19,"Rivne",469,"Zdolbunivs'kyi","Raion","District",NA,"Zdolbunivskyi"
470,240,"UKR","Ukraine",20,"Sevastopol'",470,"Balaklavs'kyi","Raion","Raion",NA,"Balaklavskiy"
471,240,"UKR","Ukraine",20,"Sevastopol'",471,"Haharins'kyi","Raion","Raion",NA,"Gagarinskiy"
472,240,"UKR","Ukraine",20,"Sevastopol'",472,"Lenins'kyi","Raion","Raion",NA,"Leninskiy"
473,240,"UKR","Ukraine",20,"Sevastopol'",473,"Nakhimovs'kyi","Raion","Raion",NA,"Nakhimovskiy"
474,240,"UKR","Ukraine",21,"Sumy",474,"Bilopils'kyi","Raion","District",NA,"Bilopilskyi"
475,240,"UKR","Ukraine",21,"Sumy",475,"Buryns'kyi","Raion","District",NA,"Burynskyi"
476,240,"UKR","Ukraine",21,"Sumy",476,"Hlukhivs'kyi","Raion","District",NA,"Gluhivskyi"
477,240,"UKR","Ukraine",21,"Sumy",477,"Iampil's'kyi","Raion","District",NA,"Yampilskyi-Sum"
478,240,"UKR","Ukraine",21,"Sumy",478,"Konotops'ka","Mis'ka Rada","Mis'ka Rada",NA,NA
479,240,"UKR","Ukraine",21,"Sumy",479,"Konotops'kyi","Raion","District",NA,"Konotopskyi"
480,240,"UKR","Ukraine",21,"Sumy",480,"Krasnopil's'kyi","Raion","District",NA,"Krasnopilskyi"
481,240,"UKR","Ukraine",21,"Sumy",481,"Krolevets'kyi","Raion","District",NA,"Krolevetskyi"
482,240,"UKR","Ukraine",21,"Sumy",482,"Lebedyns'kyi","Raion","District",NA,"Lebedynskyi"
483,240,"UKR","Ukraine",21,"Sumy",483,"Lypovodolyns'kyi","Raion","District",NA,"Lypovodolynskyi"
484,240,"UKR","Ukraine",21,"Sumy",484,"Nedryhailivs'kyi","Raion","District",NA,"Nedrygaylivskyi"
485,240,"UKR","Ukraine",21,"Sumy",485,"Okhtyrs'ka","Mis'ka Rada","Mis'ka Rada",NA,NA
486,240,"UKR","Ukraine",21,"Sumy",486,"Okhtyrs'kyi","Raion","Raion",NA,"Ahtyrskyi-Sum"
487,240,"UKR","Ukraine",21,"Sumy",487,"Putyvl's'kyi","Raion","District",NA,"Putyvlskyi"
488,240,"UKR","Ukraine",21,"Sumy",488,"Romens'ka","Mis'ka Rada","Mis'ka Rada",NA,NA
489,240,"UKR","Ukraine",21,"Sumy",489,"Romens'kyi","Raion","District",NA,"Romenskyi"
490,240,"UKR","Ukraine",21,"Sumy",490,"Seredyno-Buds'kyi","Raion","District",NA,"Seredynobudskyi"
491,240,"UKR","Ukraine",21,"Sumy",491,"Shostkins'ka","Misto","City",NA,NA
492,240,"UKR","Ukraine",21,"Sumy",492,"Shostkins'kyi","Raion","District",NA,"Shostskyi"
493,240,"UKR","Ukraine",21,"Sumy",493,"Sums'ka","Mis'ka Rada","Mis'ka Rada",NA,"Sumy"
494,240,"UKR","Ukraine",21,"Sumy",494,"Sums'kyi","Raion","District",NA,"Sumskyi"
495,240,"UKR","Ukraine",21,"Sumy",495,"Trostianets'kyi","Raion","District",NA,"Trostyanetskyi"
496,240,"UKR","Ukraine",21,"Sumy",496,"Velykopysarivs'kyi","Raion","District",NA,"Velykopysarivskyi"
497,240,"UKR","Ukraine",22,"Ternopil'",497,"Berezhans'kyi","Raion","District",NA,"Berezhanskyi"
498,240,"UKR","Ukraine",22,"Ternopil'",498,"Borshchivs'kyi","Raion","District",NA,"Borschivskyi"
499,240,"UKR","Ukraine",22,"Ternopil'",499,"Buchats'kyi","Raion","District",NA,"Buchachskyi"
500,240,"UKR","Ukraine",22,"Ternopil'",500,"Chortkivs'kyi","Raion","District",NA,"Chortkivskyi"
501,240,"UKR","Ukraine",22,"Ternopil'",501,"Husiatyns'kyi","Raion","District",NA,"Gusyatynskyi"
502,240,"UKR","Ukraine",22,"Ternopil'",502,"Kozivs'kyi","Raion","District",NA,"Kozovskyi"
503,240,"UKR","Ukraine",22,"Ternopil'",503,"Kremenets'kyi","Raion","District",NA,"Kremenetskyi"
504,240,"UKR","Ukraine",22,"Ternopil'",504,"Lanovets'kyi","Raion","Raion",NA,"Lanivskyi"
505,240,"UKR","Ukraine",22,"Ternopil'",505,"Monastyrys'kyi","Raion","District",NA,"Monastyryskyi"
506,240,"UKR","Ukraine",22,"Ternopil'",506,"Pidhaiets'kyi","Raion","District",NA,"Pidgayskyi"
507,240,"UKR","Ukraine",22,"Ternopil'",507,"Pidvolochys'kyi","Raion","District",NA,"Pidvolochinskyi"
508,240,"UKR","Ukraine",22,"Ternopil'",508,"Shums'kyi","Raion","District",NA,"Shumskyi"
509,240,"UKR","Ukraine",22,"Ternopil'",509,"Terebovlians'kyi","Raion","District",NA,"Terebovlskyi"
510,240,"UKR","Ukraine",22,"Ternopil'",510,"Ternopil's'ka","Misto","City",NA,"Ternopil"
511,240,"UKR","Ukraine",22,"Ternopil'",511,"Ternopil's'kyi","Raion","District",NA,"Ternopilskyi"
512,240,"UKR","Ukraine",22,"Ternopil'",512,"Zalishchyts'kyi","Raion","District",NA,"Zalischynskyi"
513,240,"UKR","Ukraine",22,"Ternopil'",513,"Zbaraz'kyi","Raion","District",NA,"Zbarazkyi"
514,240,"UKR","Ukraine",22,"Ternopil'",514,"Zborivs'kyi","Raion","District",NA,"Zborivskyi"
515,240,"UKR","Ukraine",23,"Transcarpathia",515,"Berehivs'kyi","Raion","District",NA,"Beregovskyi"
516,240,"UKR","Ukraine",23,"Transcarpathia",516,"Irshavs'kyi","Raion","District",NA,"Irshavskyi"
517,240,"UKR","Ukraine",23,"Transcarpathia",517,"Khusts'kyi","Raion","District",NA,"Khustskyi"
518,240,"UKR","Ukraine",23,"Transcarpathia",518,"Mizhhirs'kyi","Raion","District",NA,"Mizhgirskyi"
519,240,"UKR","Ukraine",23,"Transcarpathia",519,"Mukachivs'ka","Misto","City",NA,NA
520,240,"UKR","Ukraine",23,"Transcarpathia",520,"Mukachivs'kyi","Raion","District",NA,"Mukachevskyi"
521,240,"UKR","Ukraine",23,"Transcarpathia",521,"Perechyns'kyi","Raion","District",NA,"Perechynskyi"
522,240,"UKR","Ukraine",23,"Transcarpathia",522,"Rakhivs'kyi","Raion","District",NA,"Rahivskyi"
523,240,"UKR","Ukraine",23,"Transcarpathia",523,"Svaliavs'kyi","Raion","District",NA,"Svalyavskyi"
524,240,"UKR","Ukraine",23,"Transcarpathia",524,"Tiachivs'kyi","Raion","District",NA,"Tyachivskyi"
525,240,"UKR","Ukraine",23,"Transcarpathia",525,"Uzhhorods'ka","Misto","City",NA,"Uzhgorod"
526,240,"UKR","Ukraine",23,"Transcarpathia",526,"Uzhhorods'kyi","Raion","District",NA,"Uzhgorodskyi"
527,240,"UKR","Ukraine",23,"Transcarpathia",527,"Velykobereznians'kyi","Raion","District",NA,"Velykobereznyansk"
528,240,"UKR","Ukraine",23,"Transcarpathia",528,"Volovets'kyi","Raion","District",NA,"Volovetskyi"
529,240,"UKR","Ukraine",23,"Transcarpathia",529,"Vynohradivs'kyi","Raion","District",NA,"Vynogradivskyi"
530,240,"UKR","Ukraine",24,"Vinnytsya",530,"Bars'kyi","Raion","District",NA,"Barskyi"
531,240,"UKR","Ukraine",24,"Vinnytsya",531,"Bershads'kyi","Raion","District",NA,"Bershadskyi"
532,240,"UKR","Ukraine",24,"Vinnytsya",532,"Chechel'nyts'kyi","Raion","District",NA,"Chechelnyskyi"
533,240,"UKR","Ukraine",24,"Vinnytsya",533,"Iampil's'kyi","Raion","District",NA,"Yampilskyi-Vin"
534,240,"UKR","Ukraine",24,"Vinnytsya",534,"Illinets'kyi","Raion","District",NA,"Illintsivskyi"
535,240,"UKR","Ukraine",24,"Vinnytsya",535,"Kalynivs'kyi","Raion","District",NA,"Kalynivskyi"
536,240,"UKR","Ukraine",24,"Vinnytsya",536,"Khmil'nyts'kyi","Raion","District",NA,"Khmilnitskyi-Vin"
537,240,"UKR","Ukraine",24,"Vinnytsya",537,"Koziatyns'kyi","Raion","District",NA,"Kozyatynskyi"
538,240,"UKR","Ukraine",24,"Vinnytsya",538,"Kryzhopil's'kyi","Raion","District",NA,"Kryzhopilskyi"
539,240,"UKR","Ukraine",24,"Vinnytsya",539,"Ladyzhyns'ka","Mis'ka Rada","Mis'ka Rada",NA,NA
540,240,"UKR","Ukraine",24,"Vinnytsya",540,"Lityns'kyi","Raion","District",NA,"Litynskyi"
541,240,"UKR","Ukraine",24,"Vinnytsya",541,"Lypovets'kyi","Raion","District",NA,"Lypovetskyi"
542,240,"UKR","Ukraine",24,"Vinnytsya",542,"Mohyliv-Podil's'ka","Mis'ka Rada","Mis'ka Rada",NA,NA
543,240,"UKR","Ukraine",24,"Vinnytsya",543,"Mohyliv-Podil's'kyi","Raion","District",NA,NA
544,240,"UKR","Ukraine",24,"Vinnytsya",544,"Murovano-Kurylovets'kyi","Raion","District",NA,"MurovanoKurylovet"
545,240,"UKR","Ukraine",24,"Vinnytsya",545,"Nemyrivs'kyi","Raion","District",NA,"Nemyrivskyi"
546,240,"UKR","Ukraine",24,"Vinnytsya",546,"Orativs'kyi","Raion","District",NA,"Orativskyi"
547,240,"UKR","Ukraine",24,"Vinnytsya",547,"Pishchans'kyi","Raion","District",NA,"Pischanskyi"
548,240,"UKR","Ukraine",24,"Vinnytsya",548,"Pohrebyshchens'kyi","Raion","District",NA,"Pogrebyschenskyi"
549,240,"UKR","Ukraine",24,"Vinnytsya",549,"Sharhorods'kyi","Raion","District",NA,"Shargorodskyi"
550,240,"UKR","Ukraine",24,"Vinnytsya",550,"Teplyts'kyi","Raion","District",NA,"Teplytskyi"
551,240,"UKR","Ukraine",24,"Vinnytsya",551,"Tomashpil's'kyi","Raion","District",NA,"Tomashpilskyi"
552,240,"UKR","Ukraine",24,"Vinnytsya",552,"Trostianets'kyi","Raion","District",NA,"Trostyanetskyi"
553,240,"UKR","Ukraine",24,"Vinnytsya",553,"Tul'chyns'kyi","Raion","District",NA,"Tulchynskyi"
554,240,"UKR","Ukraine",24,"Vinnytsya",554,"Tyvrivs'kyi","Raion","District",NA,"Tyvrivskyi"
555,240,"UKR","Ukraine",24,"Vinnytsya",555,"Vinnyts'ka","Misto","City",NA,"Vinnytsya"
556,240,"UKR","Ukraine",24,"Vinnytsya",556,"Vinnyts'kyi","Raion","District",NA,"Vinnytskyi"
557,240,"UKR","Ukraine",24,"Vinnytsya",557,"Zhmeryns'ka","Misto","City",NA,NA
558,240,"UKR","Ukraine",24,"Vinnytsya",558,"Zhmeryns'kyi","Raion","District",NA,"Zhmerynskyi"
559,240,"UKR","Ukraine",25,"Volyn",559,"Horokhivs'kyi","Raion","District",NA,"Gorohivskyi"
560,240,"UKR","Ukraine",25,"Volyn",560,"Ivanychivs'kyi","Raion","District",NA,"Ivanytskyi"
561,240,"UKR","Ukraine",25,"Volyn",561,"Kamin'-Kashyrs'kyi","Raion","District",NA,"KaminKashyrskyi"
562,240,"UKR","Ukraine",25,"Volyn",562,"Kivertsivs'kyi","Raion","District",NA,"Kiveretskyi"
563,240,"UKR","Ukraine",25,"Volyn",563,"Kovel's'ka","Misto","City",NA,NA
564,240,"UKR","Ukraine",25,"Volyn",564,"Kovel's'kyi","Raion","District",NA,"Kovelskyi"
565,240,"UKR","Ukraine",25,"Volyn",565,"Liubeshivs'kyi","Raion","District",NA,"Lyubeshivskyi"
566,240,"UKR","Ukraine",25,"Volyn",566,"Liuboml's'ky","Raion","Raion",NA,"Lyubomlskyi"
567,240,"UKR","Ukraine",25,"Volyn",567,"Lokachyns'kyi","Raion","District",NA,"Lokatskyi"
568,240,"UKR","Ukraine",25,"Volyn",568,"Luts'ka","Misto","City",NA,"Lutsk"
569,240,"UKR","Ukraine",25,"Volyn",569,"Luts'kyi","Raion","District",NA,"Lutskyi"
570,240,"UKR","Ukraine",25,"Volyn",570,"Manevyts'kyi","Raion","District",NA,"Manevytskyi"
571,240,"UKR","Ukraine",25,"Volyn",571,"Novovolyns'ka","Mis'ka Rada","Mis'ka Rada",NA,NA
572,240,"UKR","Ukraine",25,"Volyn",572,"Ratnivs'kyi","Raion","District",NA,"Ratnenskyi"
573,240,"UKR","Ukraine",25,"Volyn",573,"Rozhyshchens'kyi","Raion","District",NA,"Rozhyschenskyi"
574,240,"UKR","Ukraine",25,"Volyn",574,"Shats'kyi","Raion","District",NA,"Shatskyi"
575,240,"UKR","Ukraine",25,"Volyn",575,"Starovyzhivs'kyi","Raion","District",NA,"Starovyzhivskyi"
576,240,"UKR","Ukraine",25,"Volyn",576,"Turiis'kyi","Raion","District",NA,"Turiyskyi"
577,240,"UKR","Ukraine",25,"Volyn",577,"Volodymyr-Volyns'kyi","Raion","District",NA,"VolodymyrVolynsky"
578,240,"UKR","Ukraine",26,"Zaporizhzhya",578,"Berdians'ka","Mis'ka Rada","Mis'ka Rada",NA,"Berdyansk"
579,240,"UKR","Ukraine",26,"Zaporizhzhya",579,"Berdians'kyi","Raion","District",NA,"Berdyanskyi"
580,240,"UKR","Ukraine",26,"Zaporizhzhya",580,"Chernihivs'kyi","Raion","District",NA,"Chernigivskyi-Zap"
581,240,"UKR","Ukraine",26,"Zaporizhzhya",581,"Enerhodars'ka","Misto","City",NA,"Enerhodar"
582,240,"UKR","Ukraine",26,"Zaporizhzhya",582,"Huliaipil's'kyi","Raion","District",NA,"Gulyaypolskyi"
583,240,"UKR","Ukraine",26,"Zaporizhzhya",583,"Iakymivs'kyi","Raion","District",NA,"Yakymivskyi"
584,240,"UKR","Ukraine",26,"Zaporizhzhya",584,"Kamians'ko-Dniprovs'kyi","Raion","District",NA,"KamyanskoDniprovs|KamyanskoDniprovsky"
585,240,"UKR","Ukraine",26,"Zaporizhzhya",585,"Kuibyshevs'kyi","Raion","District",NA,"Kuybyshevskyi-Zap"
586,240,"UKR","Ukraine",26,"Zaporizhzhya",586,"Melitopol's'ka","Misto","City",NA,"Melitopol"
587,240,"UKR","Ukraine",26,"Zaporizhzhya",587,"Melitopol's'kyi","Raion","District",NA,"Melitopolskyi"
588,240,"UKR","Ukraine",26,"Zaporizhzhya",588,"Mykhailivs'kyi","Raion","District",NA,"Myhalivskyi-Zap"
589,240,"UKR","Ukraine",26,"Zaporizhzhya",589,"Novomykola‹vs'kyi","Raion","District",NA,"Novomykolaivskyi"
590,240,"UKR","Ukraine",26,"Zaporizhzhya",590,"Orikhivs'kyi","Raion","District",NA,"Orihivskyi"
591,240,"UKR","Ukraine",26,"Zaporizhzhya",591,"Polohivs'kyi","Raion","District",NA,"Polozkyi"
592,240,"UKR","Ukraine",26,"Zaporizhzhya",592,"Pryazovs'kyi","Raion","District",NA,"Pryazovskyi"
593,240,"UKR","Ukraine",26,"Zaporizhzhya",593,"Prymors'kyi","Raion","District",NA,"Prymorskyi-Zap"
594,240,"UKR","Ukraine",26,"Zaporizhzhya",594,"Rozivs'kyi","Raion","District",NA,"Rozivskyi-Zap"
595,240,"UKR","Ukraine",26,"Zaporizhzhya",595,"Tokmats'ka","Misto","City",NA,NA
596,240,"UKR","Ukraine",26,"Zaporizhzhya",596,"Tokmats'kyi","Raion","District",NA,"Tokmakskyi"
597,240,"UKR","Ukraine",26,"Zaporizhzhya",597,"Vasylivs'kyi","Raion","District",NA,"Vasylivskyi-Zap"
598,240,"UKR","Ukraine",26,"Zaporizhzhya",598,"Velykobilozers'kyi","Raion","District",NA,"Velykobilozerskyi"
599,240,"UKR","Ukraine",26,"Zaporizhzhya",599,"Veselivs'kyi","Raion","District",NA,"Veselivskyi"
600,240,"UKR","Ukraine",26,"Zaporizhzhya",600,"Vil'nians'kyi","Raion","District",NA,"Vilnyanskyi"
601,240,"UKR","Ukraine",26,"Zaporizhzhya",601,"Zaporiz'ka","Mis'ka Rada","Mis'ka Rada",NA,"Zaporizhia"
602,240,"UKR","Ukraine",26,"Zaporizhzhya",602,"Zaporiz'kyi","Raion","District",NA,"Zaporizkyi"
603,240,"UKR","Ukraine",27,"Zhytomyr",603,"Andrushivs'kyi","Raion","District",NA,"Andrushivskyi"
604,240,"UKR","Ukraine",27,"Zhytomyr",604,"Baranivs'kyi","Raion","District",NA,"Baranivskyi"
605,240,"UKR","Ukraine",27,"Zhytomyr",605,"Berdychivs'ka","Misto","City",NA,NA
606,240,"UKR","Ukraine",27,"Zhytomyr",606,"Berdychivs'kyi","Raion","District",NA,"Berdychivskyi"
607,240,"UKR","Ukraine",27,"Zhytomyr",607,"Brusylivs'kyi","Raion","District",NA,"Brusylivskyi"
608,240,"UKR","Ukraine",27,"Zhytomyr",608,"Cherniakhivs'kyi","Raion","District",NA,"Chernyahivskyi"
609,240,"UKR","Ukraine",27,"Zhytomyr",609,"Chervonoarmiis'kyi","Raion","District",NA,"Chervonoarmiyskyi"
610,240,"UKR","Ukraine",27,"Zhytomyr",610,"Chudnivs'kyi","Raion","District",NA,"Chudnivskyi"
611,240,"UKR","Ukraine",27,"Zhytomyr",611,"Iemil'chyns'kyi","Raion","District",NA,"Yemilchenskyi"
612,240,"UKR","Ukraine",27,"Zhytomyr",612,"Korostens'ka","Misto","City",NA,NA
613,240,"UKR","Ukraine",27,"Zhytomyr",613,"Korostens'kyi","Raion","District",NA,"Korostenskyi"
614,240,"UKR","Ukraine",27,"Zhytomyr",614,"Korostyshivs'kyi","Raion","Raion",NA,"Korostyshivskyi"
615,240,"UKR","Ukraine",27,"Zhytomyr",615,"Liubars'kyi","Raion","District",NA,"Lyubarskyi"
616,240,"UKR","Ukraine",27,"Zhytomyr",616,"Luhyns'kyi","Raion","District",NA,"Lugynskyi"
617,240,"UKR","Ukraine",27,"Zhytomyr",617,"Malyns'kyi","Raion","District",NA,"Malynskyi"
618,240,"UKR","Ukraine",27,"Zhytomyr",618,"Narodyts'kyi","Raion","District",NA,"Narodytskyi"
619,240,"UKR","Ukraine",27,"Zhytomyr",619,"Novohrad-Volyns'ka","Misto","City",NA,NA
620,240,"UKR","Ukraine",27,"Zhytomyr",620,"Novohrad-Volyns'kyi","Raion","District",NA,"NovogradVolynskyi"
621,240,"UKR","Ukraine",27,"Zhytomyr",621,"Olevs'kyi","Raion","District",NA,"Olevskyi"
622,240,"UKR","Ukraine",27,"Zhytomyr",622,"Ovruts'kyi","Raion","District",NA,"Ovrutskyi"
623,240,"UKR","Ukraine",27,"Zhytomyr",623,"Popil'nians'kyi","Raion","District",NA,"Popilnyanskyi"
624,240,"UKR","Ukraine",27,"Zhytomyr",624,"Radomyshl's'kyi","Raion","District",NA,"Radomyshlskyi"
625,240,"UKR","Ukraine",27,"Zhytomyr",625,"Romanivs'kyi","Raion","District",NA,"Romanivskyi-Zhy"
626,240,"UKR","Ukraine",27,"Zhytomyr",626,"Ruzhyns'kyi","Raion","District",NA,"Ruzhynskyi"
627,240,"UKR","Ukraine",27,"Zhytomyr",627,"Volodars'ko-Volyns'kyi","Raion","District",NA,"VolodarskVolynsky"
628,240,"UKR","Ukraine",27,"Zhytomyr",628,"Zhytomyrs'ka","Misto","City",NA,"Zhytomyr"
629,240,"UKR","Ukraine",27,"Zhytomyr",629,"Zhytomyrs'kyi","Raion","District",NA,"Zhytomyrskyi"
